/begin_header
/data_file_name=nomad_seawifs_v2.a2_2008200.txt
/delimiter=comma
/missing=-999
!
! NOMAD: the NASA bio-Optical Marine Algorithm Data set
! Version 2.0.sv2, created on 28 March 2012
! SeaWiFS data product validation evaluation data set
! 
! This is a publicly available data set for research use only.
! Compiled by the NASA Ocean Biology Processing Group, Goddard Space Flight Center, U.S.A.
! Source data are available online via the SeaBASS Web site (http://seabass.gsfc.nasa.gov).
! Please contact the SeaBASS Administrator with questions (seabass@seabass.gsfc.nasa.gov).
!
! ~~~~ ALL USERS ARE ASKED TO ACKNOWLEDGE BOTH THE INDIVIDUAL DATA CONTRIBUTORS and SEABASS ~~~~
!
! Data were contributed by participants in the NASA SIMBIOS Program (NRA-96-MTPE-04 
! and NRA-99-OES-09) and by voluntary contributors.  A cruise name accompanies each 
! data record.  Cruise details, including contributors' names, are available online 
! using the "General Search" and "Cruise Search" utilities on the SeaBASS Web site 
! (http://seabass.gsfc.nasa.gov/search.html). 
!
! CITATION: Werdell, P.J. and S.W. Bailey, 2005: An improved in situ 
! bio-optical data set for ocean color algorithm development and satellite
! data product validation.  Remote Sensing of Environment, 98(1), 122-140.
!
! ~~~~ VALIDATION DISCLAIMER ~~~~
!
! The SeaWiFS data were acquired from the NASA OBPG and processed following the R2010.0
! configuration (http://oceancolor.gsfc.nasa.gov/WIKI/OCReproc.html).  Operational
! validation results are maintained and made publicly available on the SeaBASS Web site 
! (http://seabass.gsfc.nasa.gov/seabasscgi/validation_search.cgi). 
!
! The validation match-ups were generated following Bailey and Werdell (2006, Rem. Sens. 
! Environ., 102, 12-23).  To increase the sample size of this subset and to facilitate
! the evaluation of the validation exclusion criteria, the temporal and satellite 
! coefficient of variation thresholds were relaxed from those applied operationally by 
! the OBPG (+/- 3 hours and 0.15, respectively, as described in the above reference). 
! However, those stations satisfying these thresholds (and, therefore, used in the 
! operational OBPG validation data set) are indicated by '1' in the 'valid' column.          
!
! alphabetical description of data products
! -----------------------------------------
! ad       ~ detrital (non-algal) absorption coefficient (m-1)
! ag       ~ dissolved (gelbstoff) absorption coefficient (m-1)
! ap       ~ particulate absorption coefficient (m-1)
! bb       ~ total backscattering coefficient (m-1)
! chl      ~ fluorometric chlorophyll a
! cruise   ~ field campaign on which data record was collected
! cv       ~ coefficient of variation of valid SeaWiFS pixels (unitless)
! es       ~ spectral surface irradiance (uW cm-2 nm-1)
! etopo2   ~ NGDC ETOPO2 water depth (meters)
! flag     ~ NOMAD binary indicator flag (unitless)
! id       ~ NOMAD record identifier (unitless)
! kd       ~ diffuse downwelling irradiance coefficient (m-1)
! lw       ~ spectral water-leaving radiance (uW cm-2 nm-1 sr-1)
! oisst    ~ optimal interpolation (OI) sea surface temperature (SST) (degrees C)
! sal      ~ average salinity for 0-3 meters (PSU)
! sat_file ~ corresponding satellite Level-1A file
! sat_rrs  ~ satellite remote-sensing reflectance (sr-1)
! sat_lt   ~ satellite top-of-atmosphere radiance (uW cm-2 nm-1 sr-1)
! sat_rhot ~ satellite top-of-atmosphere reflectance (unitless)
! senz     ~ satellite viewing (zenith) angle (degrees)
! solz     ~ solar zenith angle at time of satellite overpass (degrees)
! sena     ~ satellite azimuth angle (degrees)
! sola     ~ solar azimuth angle (degrees)
! tdiff    ~ time difference between the satellite and in situ observations (seconds)
! valid    ~ indicates satisfaction of the operational OBPG exclusion criteria (unitless)
! wt       ~ average water temperature for 0-3 meters (degrees C)
!
! alphabetical description of HPLC data products (all units mg m-3)
! -----------------------------------------------------------------
! allo           ~ alloxanthin
! alpha_beta_car ~ alpha-carotene + beta-carotene
! alpha_car      ~ alpha- (beta,epsilon) carotene
! beta_car       ~ beta- (beta,beta) carotene
! but_fuco       ~ 19'-butanoyloxyfucoxanthin
! chl_a          ~ total chlorophyll a == dv_chl_a + mv_chl_a + chlide_a + allomers + epimers
! chl_b          ~ chlorophyll b
! chl_c1c2       ~ chlorophyll c1 + chlorophyll c2
! chl_c2         ~ chlorophyll c2
! chl_c3         ~ chlorophyll c3
! chlide_a       ~ chlorophyllide a
! diadino        ~ diadinoxanthin
! diato          ~ diatoxanthin
! dv_chl_a       ~ divinyl chlorophyll a
! fuco           ~ fucoxanthing
! hex_fuco       ~ 19'-hexanoyloxyfucoxanthin
! lut            ~ lutein
! mv_chl_a       ~ monovinyl chlorophyll a
! perid          ~ peridinin
! pras           ~ prasinoxanthin
! viola          ~ violaxanthin
! zea            ~ zeaxanthin
!
! dates and times are UTC
! negative latitudes are south of the Equator
! negative longitudes are west of the Prime Meridian
!
! references
! ----------
! oisst  ~ Reynolds et al. 2002 (J. Climate, 15, 1609-1625)
! etopo2 ~ Smith and Sandwell 1997 (Science, 277, 1956-1962); Jakobsson et al. 2000 (EOS Trans. AGU, 81, 89)
!
/fields=year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,a405,a411,a443,a455,a465,a489,a510,a520,a530,a550,a555,a560,a565,a570,a590,a619,a625,a665,a670,a683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,bbr420,bbr442,bbr470,bbr488,bbr510,bbr514,bbr532,bbr550,bbr555,bbr589,bbr620,bbr671,bbr676,bbr870,wt,sal,poc,kpar,z_37,z_10,z_01,chlide_a,mv_chl_a,dv_chl_a,chl_c3,chl_c2,chl_c1c2,perid,but-fuco,hex-fuco,fuco,pras,viola,diadino,allo,diato,lut,zea,chl_b,beta-car,alpha-car,alpha-beta-car,flag,cruise,sat_rrs412,sat_rrs443,sat_rrs490,sat_rrs510,sat_rrs555,sat_rrs670,sat_lt412,sat_lt443,sat_lt490,sat_lt510,sat_lt555,sat_lt670,sat_rhot412,sat_rhot443,sat_rhot490,sat_rhot510,sat_rhot555,sat_rhot670,sat_file,tdiff,solz,sola,senz,sena,cv,valid
2001,07,10,15,15,00,10.5,-64.67,1721,25.77,1407,0.22,-999,-999,0.08064,0.06545,-999,-999,0.06115,-999,-999,0.06747,-999,0.07308,-999,-999,-999,-999,-999,-999,1.86591,-999,-999,-999,0.477491,0.531094,-999,-999,0.582658,-999,-999,0.393269,-999,0.269111,-999,-999,-999,-999,-999,-999,0.0190227,-999,0.0164143,-999,134.87,149.413,-999,-999,159.99,-999,-999,161.183,-999,153.56,-999,-999,-999,-999,-999,-999,129.485,-999,126.368,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24.75,36.93,-999,0.10101,10.7,21.9,39.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,149187,car68,0.00256,0.00283,0.00292,0.00209,0.00125,-0.0002,8.18037,7.16534,5.38006,4.47053,3.19053,1.48002,0.15682,0.12497,0.09083,0.07879,0.05782,0.03248,S2001191155350.L2_MLAC,3780,11.7,6.4,28.6,49.9,0.119,1
2001,10,09,15,36,00,10.5,-64.67,1724,27.43,1407,0.337,-999,-999,0.07456,0.06444,-999,-999,0.05022,-999,-999,0.06808,-999,0.07949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.57992,0.570284,-999,-999,0.609241,-999,-999,0.405262,-999,0.272434,-999,-999,-999,-999,-999,-999,0.0189427,-999,0.0226675,-999,138.008,153.13,-999,-999,162.089,-999,-999,162.962,-999,156.291,-999,-999,-999,-999,-999,-999,132.872,-999,130.599,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.4,36.76,-999,0.0876,10.4,25.4,47.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,149187,car71,0.00457,0.00441,0.00391,0.00288,0.00168,0.00012,10.41142,9.1803,6.82077,5.63109,3.90321,1.73068,0.20254,0.16248,0.11686,0.10072,0.07178,0.03854,S2001282164041.L2_MLAC,4920,21.4,218.1,56.7,261.3,0.074,1
2002,02,14,15,25,00,10.5,-64.67,1727,24.08,1407,2.67,-999,-999,0.39402,0.35607,-999,-999,0.20386,-999,-999,0.16107,-999,0.14573,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.264042,0.249665,-999,-999,0.305302,-999,-999,0.351867,-999,0.331917,-999,-999,-999,-999,-999,-999,0.0570694,-999,0.0877509,-999,138.961,151.571,-999,-999,164.607,-999,-999,169.067,-999,159.481,-999,-999,-999,-999,-999,-999,134.738,-999,130.278,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.65,36.85,-999,0.18048,5.9,12,27.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,149187,car75,0.00224,0.00226,0.0022,0.00219,0.00212,0.00055,8.10967,6.94874,5.02694,4.21085,3.04732,1.29982,0.15667,0.12213,0.08552,0.07479,0.05565,0.02874,S2002045163414.L2_GAC,4560,23.5,185.4,35.1,242.6,0.147,1
2002,06,12,16,18,00,10.5,-64.67,1731,26.17,1407,0.13,-999,-999,0.05214,0.04598,-999,-999,0.03799,-999,-999,0.05259,-999,0.06418,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.677429,0.66485,-999,-999,0.67216,-999,-999,0.392995,-999,0.236545,-999,-999,-999,-999,-999,-999,0.0135942,-999,0.0118897,-999,131.323,144.392,-999,-999,155.765,-999,-999,158.271,-999,149.194,-999,-999,-999,-999,-999,-999,126.578,-999,124.387,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.15,37.01,-999,0.0655,14.8,34.3,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,149187,car79,0.00505,0.00525,0.00459,0.00358,0.00216,0.00036,8.6459,7.78141,6.02595,5.07099,3.78122,2.00445,0.16621,0.1361,0.10202,0.08963,0.06872,0.04411,S2002163160702.L2_MLAC,780,13.1,346.4,22.5,359.4,0.024,1
2003,03,11,15,58,00,10.5,-64.67,1741,23.79,1407,3,-999,-999,0.23147,-999,-999,-999,0.1517,-999,-999,0.13839,-999,0.13115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.182013,0.198997,-999,-999,0.248746,-999,-999,0.277528,-999,0.270258,-999,-999,-999,-999,-999,-999,0.0357916,-999,0.0517484,-999,132.56,143.647,-999,-999,160.178,-999,-999,166.396,-999,156.917,-999,-999,-999,-999,-999,-999,134.902,-999,131.498,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.08,36.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,149187,car87,0.00137,0.00191,0.00216,0.00219,0.00253,0.00082,8.84861,7.85604,6.03683,5.18531,4.01433,2.08874,0.16357,0.13212,0.09828,0.08813,0.07015,0.0442,S2003070160947.L2_MLAC,1800,14.2,179.8,26,154.4,0.046,1
2003,09,10,15,51,00,10.5,-64.67,1744,28.26,1407,0.16,-999,-999,0.06223,0.04376,-999,-999,0.03697,-999,-999,0.05643,-999,0.07787,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.584801,0.619272,-999,-999,0.619438,-999,-999,0.365065,-999,0.228325,-999,-999,-999,-999,-999,-999,0.0176461,-999,0.015869,-999,140.998,151.532,-999,-999,168.771,-999,-999,173.48,-999,162.945,-999,-999,-999,-999,-999,-999,138.513,-999,136.656,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.04,36.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,149187,car93,0.00682,0.00636,0.00544,0.00417,0.00281,0.0007,8.22021,7.18127,5.33487,4.39257,3.0917,1.40106,0.1526,0.12129,0.08722,0.07497,0.05426,0.02977,S2003253161350.L2_MLAC,2580,7.3,220.6,23.5,167.7,0.017,1
2003,12,09,16,24,00,10.5,-64.67,1746,27.35,1407,0.114,-999,-999,0.04957,0.04284,-999,-999,0.03776,-999,-999,0.05879,-999,0.07262,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.709743,0.721136,-999,-999,0.696022,-999,-999,0.358305,-999,0.206844,-999,-999,-999,-999,-999,-999,0.0123174,-999,0.0106776,-999,117.628,124.791,-999,-999,139.572,-999,-999,144.904,-999,137.46,-999,-999,-999,-999,-999,-999,117.094,-999,115.096,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07056,10.6,31.3,58.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18115,car95,0.00531,0.00498,0.00423,0.0027,0.00136,7e-05,9.65209,8.4308,6.16223,5.04722,3.45688,1.50178,0.20979,0.16659,0.11797,0.10086,0.07103,0.03736,S2003343165416.L2_MLAC,2460,35.9,201.7,51.1,257.6,0.047,1
2001,02,20,14,51,00,17.6,-67,1752,26.2,2992,0.187,-999,-999,0.03382,0.03058,-999,-999,0.02908,0.04266,-999,-999,-999,0.06576,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.795746,0.830664,-999,-999,0.708754,0.424642,-999,-999,-999,0.187901,-999,-999,-999,-999,-999,-999,0.0106994,-999,0.00935094,-999,99.6131,117.648,-999,-999,121.564,124.356,-999,-999,-999,123.464,-999,-999,-999,-999,-999,-999,133.146,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,cats_feb01,0.00855,0.00734,0.00555,0.00326,0.00152,0.00011,8.87308,7.64615,5.47465,4.34625,2.87884,1.17532,0.1792,0.14049,0.09737,0.0807,0.05496,0.02717,S2001051161622.L2_MLAC,6000,28.4,174.7,28.3,147.3,0.017,1
1998,01,15,14,10,00,17.6,-67,1757,27.54,2992,0.04,-999,-999,0.03666,0.03417,-999,-999,0.0321,0.04565,-999,-999,-999,0.07025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.685574,0.673848,-999,-999,0.566271,0.333198,-999,-999,-999,0.141366,-999,-999,-999,-999,-999,-999,0.00743571,-999,0.00705394,-999,74.804,84.7672,-999,-999,87.7294,90.9281,-999,-999,-999,91.0052,-999,-999,-999,-999,-999,-999,102.367,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,132803,cats_jan98,0.00969,0.00803,0.00583,0.00346,0.00162,0.00025,9.11076,7.89405,5.67731,4.53728,3.02879,1.26425,0.20713,0.16328,0.11367,0.09484,0.0651,0.0329,S1998015165312.L2_MLAC,10620,39.4,191.2,49.9,257.5,0.059,1
2000,02,29,18,39,00,36.9,-75.71,4625,14.21,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.328271,0.437987,-999,-999,0.644897,0.64534,-999,-999,-999,0.568552,-999,-999,-999,-999,-999,-999,0.084234,-999,-999,-999,90.622,100.833,-999,-999,114.169,110.819,-999,-999,-999,109.733,-999,-999,-999,-999,-999,-999,93.433,-999,-999,0.05265,0.05363,0.05122,0.04576,0.04291,0.03238,0.02105,0.01697,0.01405,0.00956,0.00864,0.00787,0.00748,0.00697,0.00604,0.00554,0.00563,0.01177,0.0132,0.00642,0.02795,0.02646,0.01978,0.01773,0.01619,0.01301,0.01075,0.00981,0.00896,0.00747,0.00714,0.00682,0.00652,0.00623,0.00519,0.00399,0.00378,0.00262,0.00251,0.00223,0.15798,0.14459,0.09016,0.07553,0.06516,0.04572,0.03354,0.02894,0.02496,0.01858,0.01726,0.01603,0.01489,0.01383,0.0103,0.00671,0.00614,0.0034,0.00316,0.00261,0.215969,0.202871,0.14844,0.130918,0.118183,0.092888,0.08712,0.086748,0.082584,0.084692,0.085689,0.086011,0.087182,0.090636,0.152145,0.285906,0.296295,0.444868,0.456898,0.487751,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16401,clt2000,0.00206,0.00305,0.00419,0.00419,0.00373,0.00056,6.92659,5.99527,4.43139,3.71457,2.59532,0.94652,0.17393,0.13694,0.09794,0.08567,0.06159,0.0272,S2000060172302.L2_MLAC,-4020,44.8,186.3,23.5,212.9,0.034,1
2000,03,04,17,30,00,36.9,-75.71,4626,14.21,16,0.534,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.340518,0.471204,-999,-999,0.707199,0.728575,-999,-999,-999,0.645386,-999,-999,-999,-999,-999,-999,0.089388,-999,-999,-999,100.392,111.041,-999,-999,125.074,120.895,-999,-999,-999,118.961,-999,-999,-999,-999,-999,-999,101.948,-999,-999,0.05408,0.05478,0.0508,0.04562,0.04278,0.03313,0.02175,0.0182,0.0151,0.01014,0.00926,0.00842,0.00806,0.00765,0.00656,0.00584,0.00588,0.01044,0.01186,0.00712,0.03077,0.02894,0.02087,0.01847,0.01667,0.01305,0.01053,0.00951,0.00859,0.007,0.00665,0.00632,0.00601,0.00571,0.00465,0.00346,0.00325,0.00216,0.00206,0.0018,0.03614,0.03151,0.01517,0.01153,0.00918,0.0053,0.00328,0.00261,0.00208,0.00132,0.00117,0.00105,0.00093,0.00083,0.00053,0.00027,0.00024,0.0001,9e-05,6e-05,0.095559,0.090941,0.07303,0.066778,0.062073,0.053218,0.05756,0.061648,0.060754,0.068012,0.070219,0.071581,0.073802,0.078316,0.142895,0.279766,0.290645,0.440238,0.452488,0.485901,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16403,clt2000,0.00222,0.00313,0.00421,0.0041,0.00345,0.00054,7.76097,6.76552,5.01993,4.19698,2.91361,1.16401,0.18965,0.15037,0.10796,0.09429,0.06731,0.03255,S2000064170148.L2_MLAC,-1140,43,179,35.9,133.5,0.037,1
2000,03,08,17,25,00,36.9,-75.71,4627,14.97,16,0.6437,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.318781,0.431455,-999,-999,0.692649,0.694825,-999,-999,-999,0.625763,-999,-999,-999,-999,-999,-999,0.106686,-999,-999,-999,98.157,108.531,-999,-999,122.57,119.362,-999,-999,-999,118.12,-999,-999,-999,-999,-999,-999,101.862,-999,-999,0.06758,0.06801,0.06263,0.05646,0.05272,0.04215,0.03066,0.02639,0.02321,0.01749,0.01615,0.01522,0.01461,0.014,0.01182,0.01046,0.01032,0.01465,0.01641,0.01089,0.0325,0.03048,0.02163,0.01902,0.01709,0.01322,0.01056,0.00948,0.00852,0.00688,0.00652,0.00618,0.00586,0.00555,0.00448,0.00328,0.00308,0.00201,0.0019,0.00166,0.25231,0.22983,0.13973,0.11595,0.09925,0.06834,0.0493,0.0422,0.03612,0.02647,0.02449,0.02266,0.02096,0.01939,0.01421,0.00905,0.00825,0.00443,0.0041,0.00335,0.325229,0.302491,0.20942,0.182038,0.162083,0.125278,0.11249,0.109428,0.102904,0.100512,0.100429,0.099991,0.100382,0.103226,0.161835,0.293166,0.303095,0.448778,0.461048,0.492961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16403,clt2000,0.00338,0.00376,0.00445,0.0042,0.00368,0.00058,10.47574,9.41527,7.22472,6.10078,4.39233,2.03711,0.25164,0.20577,0.15284,0.13474,0.09975,0.05601,S2000068164037.L2_MLAC,-2100,41.8,171.3,56.8,113.4,0.042,1
